# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
7.185157915160436540e-04 7.382529503501749080e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.700000000000000000e+01
6.855589828245739611e-04 7.449642217189057503e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.900000000000000000e+01
6.537847404975210761e-04 7.516756236894610588e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.600000000000000000e+01
6.231457839892930520e-04 7.583869557510425352e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.600000000000000000e+01
5.935853952280359435e-04 7.650981508923899721e-01 0.000000000000000000e+00 4.600000000000000000e+01 6.100000000000000000e+01
5.650684856705039810e-04 7.718095952250761949e-01 0.000000000000000000e+00 4.600000000000000000e+01 6.100000000000000000e+01
5.375540110140110839e-04 7.785208902816447285e-01 0.000000000000000000e+00 4.700000000000000000e+01 5.300000000000000000e+01
5.110042756337674534e-04 7.852308536275540707e-01 0.000000000000000000e+00 4.900000000000000000e+01 6.500000000000000000e+01
4.853655973568431073e-04 7.919435890227225494e-01 0.000000000000000000e+00 4.700000000000000000e+01 5.900000000000000000e+01
4.606355651005277700e-04 7.986510777652245929e-01 0.000000000000000000e+00 4.600000000000000000e+01 5.600000000000000000e+01
4.367186764545369186e-04 8.053647353186270674e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.600000000000000000e+01
4.136299272864969842e-04 8.120762771074280240e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.600000000000000000e+01
3.913187319090317366e-04 8.187888732206357600e-01 0.000000000000000000e+00 4.100000000000000000e+01 5.200000000000000000e+01
3.697544705587516023e-04 8.254987493176310087e-01 0.000000000000000000e+00 4.200000000000000000e+01 5.500000000000000000e+01
3.489089669375178347e-04 8.322104693237248885e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.800000000000000000e+01
3.288762089089391659e-04 8.389071535596038798e-01 0.000000000000000000e+00 3.500000000000000000e+01 4.700000000000000000e+01
3.092617675453466900e-04 8.456332637426292598e-01 0.000000000000000000e+00 4.100000000000000000e+01 5.700000000000000000e+01
2.905564776337750074e-04 8.523282180421741794e-01 0.000000000000000000e+00 3.600000000000000000e+01 4.900000000000000000e+01
2.721716513324999587e-04 8.590546634722912023e-01 0.000000000000000000e+00 3.900000000000000000e+01 5.200000000000000000e+01
2.545151928591205177e-04 8.657658141062105628e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.500000000000000000e+01
2.376319167374900398e-04 8.724585809118329260e-01 0.000000000000000000e+00 3.900000000000000000e+01 4.700000000000000000e+01
2.208945874769245729e-04 8.791889310169103133e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.500000000000000000e+01
2.051261021278790982e-04 8.858811011322333950e-01 0.000000000000000000e+00 3.900000000000000000e+01 4.800000000000000000e+01
1.893855762268955212e-04 8.926118479849418641e-01 0.000000000000000000e+00 3.500000000000000000e+01 4.100000000000000000e+01
1.746412888678465372e-04 8.993042078796005256e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.300000000000000000e+01
1.601337544281516436e-04 9.060139943041145560e-01 0.000000000000000000e+00 3.900000000000000000e+01 4.500000000000000000e+01
1.461009857412753628e-04 9.127215604647128666e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.100000000000000000e+01
1.324802096630066611e-04 9.194342541582177786e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.100000000000000000e+01
1.193221591983495650e-04 9.261431954930646748e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.300000000000000000e+01
1.065679854325447123e-04 9.328536208031870114e-01 0.000000000000000000e+00 3.500000000000000000e+01 3.600000000000000000e+01
9.422831615253032280e-05 9.395644066688179086e-01 0.000000000000000000e+00 3.100000000000000000e+01 3.900000000000000000e+01
8.228699255854878371e-05 9.462735199713065981e-01 0.000000000000000000e+00 3.000000000000000000e+01 3.400000000000000000e+01
7.080056751863355474e-05 9.529811925540981887e-01 0.000000000000000000e+00 2.700000000000000000e+01 3.100000000000000000e+01
5.970403754699870274e-05 9.596894196114855724e-01 0.000000000000000000e+00 2.600000000000000000e+01 2.800000000000000000e+01
