# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
3.168918396931001257e-03 5.167785243011878693e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.050555123531044268e-03 5.234899339444184507e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.937812939330971228e-03 5.302013435479939751e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.830064347523969862e-03 5.369127531073903947e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.726845865090582813e-03 5.436241626256637094e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.627798056943632301e-03 5.503355721081051311e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.532630982674867817e-03 5.570469815602946406e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.441103096460759108e-03 5.637583909874027688e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.353007756260055722e-03 5.704698003939795425e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.268164274308920227e-03 5.771812097839291722e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.045840294875535606e-03 5.838928365161322187e-01 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+01
1.960237804154973170e-03 5.906040272932391311e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
1.883787021651429396e-03 5.973154364122829074e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
1.813214869900234586e-03 6.040268471336749379e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.746922189579450157e-03 6.107382988713196958e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.684017767818216235e-03 6.174497837778200049e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.623949796889441986e-03 6.241612835197088982e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.566349217992373801e-03 6.308727896223070841e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
